TRUE_TIME,TIME,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR
2013.10.29_17:48:00_TAI,50.0,1.068603e+21,34.183,155.330,155.426,75.054,0.96076590,1.884017e+12,-0.00145609,95.068,2.346,8.027078e+11,2.273779e+03,4.864702e+21,23.530,5.959,1.760,118.423645
2013.10.29_18:24:00_TAI,50.6,1.122573e+21,32.555,156.957,157.444,70.336,1.07908714,2.040076e+12,-0.00407647,103.303,6.910,9.485633e+11,2.107538e+03,4.744142e+21,22.870,5.959,2.050,123.380287
2013.10.29_18:36:00_TAI,50.8,1.132005e+21,32.534,152.876,154.085,70.067,0.77437520,2.027628e+12,-0.00344207,100.830,5.962,6.955673e+11,1.991980e+03,4.581898e+21,22.662,5.254,2.339,123.478401
2013.10.29_18:48:00_TAI,51.0,1.173773e+21,33.151,152.083,152.931,68.276,0.59974295,2.107306e+12,-0.00310337,104.097,5.670,5.867702e+11,2.027261e+03,4.918819e+21,23.589,7.772,2.131,121.804375
2013.10.29_19:00:00_TAI,51.2,1.168646e+21,32.337,154.656,155.780,69.860,0.82378900,2.077262e+12,-0.00470136,102.188,8.368,7.604607e+11,1.984580e+03,4.691387e+21,22.546,4.888,2.049,120.466087
2013.10.29_19:12:00_TAI,51.4,1.188771e+21,33.209,146.558,148.245,67.216,0.63276672,2.086205e+12,-0.00561095,102.807,10.588,7.640761e+11,1.822321e+03,4.566771e+21,22.675,5.246,2.041,120.475876
2013.10.29_19:24:00_TAI,51.6,1.234279e+21,35.637,143.004,141.974,66.037,0.75418168,2.249699e+12,-0.00669895,104.001,13.907,1.045565e+12,1.926488e+03,5.311364e+21,25.414,9.586,2.009,119.590714
2013.10.29_19:36:00_TAI,51.8,1.239014e+21,37.386,137.163,135.756,63.850,0.76951098,2.255235e+12,-0.00603128,102.494,13.015,1.045520e+12,1.915526e+03,5.489743e+21,26.055,10.334,2.253,121.588982
2013.10.29_19:48:00_TAI,52.0,1.253523e+21,36.943,141.124,139.683,64.742,0.92294687,2.303305e+12,-0.00453913,105.000,9.773,1.030552e+12,1.982385e+03,5.668191e+21,25.913,9.661,1.994,120.468819
2013.10.29_20:00:00_TAI,52.2,1.240508e+21,38.781,136.106,133.679,63.584,1.28948390,2.289902e+12,-0.00630300,102.735,13.974,1.482635e+12,1.940444e+03,5.713199e+21,27.979,13.036,2.175,118.956207
2013.10.29_20:12:00_TAI,52.4,1.227471e+21,39.299,138.076,135.170,65.221,0.69339180,2.300048e+12,-0.00252521,102.782,5.507,7.846752e+11,1.996189e+03,5.784540e+21,27.466,13.336,1.917,118.863380
2013.10.29_20:24:00_TAI,52.6,1.230367e+21,37.166,142.325,140.314,67.018,0.54244983,2.144391e+12,-0.00224474,98.936,4.674,5.857349e+11,2.023199e+03,5.594122e+21,25.884,12.152,0.000,117.154167
2013.10.29_20:36:00_TAI,52.8,1.231912e+21,36.513,148.417,146.916,71.371,0.94052136,2.156535e+12,-0.00229073,102.699,4.591,9.775341e+11,2.156224e+03,5.738575e+21,25.001,9.780,1.314,119.246117
2013.10.29_20:48:00_TAI,53.0,1.184485e+21,36.775,151.255,148.849,71.959,0.13420169,2.074979e+12,-0.00142267,97.509,2.704,3.709989e+11,2.227061e+03,5.622467e+21,24.648,8.732,1.366,117.501083
2013.10.29_21:00:00_TAI,53.2,1.197653e+21,39.575,142.474,138.978,70.523,0.38472003,2.198095e+12,-0.00193766,100.024,3.982,4.407591e+11,2.277738e+03,6.216244e+21,27.167,14.209,1.327,119.348770
2013.10.29_21:12:00_TAI,53.4,1.200617e+21,39.400,143.522,140.940,70.933,1.05223262,2.122104e+12,0.00052888,97.428,1.078,1.112240e+12,2.231048e+03,6.038451e+21,26.923,12.856,2.245,119.677010
2013.10.29_21:24:00_TAI,53.6,1.182036e+21,37.045,146.984,145.088,71.976,0.37310115,1.990156e+12,-0.00094743,92.737,1.798,3.672922e+11,2.279277e+03,5.745211e+21,25.816,10.379,2.577,118.271942
2013.10.29_21:36:00_TAI,53.8,1.178817e+21,36.723,148.205,145.626,74.438,0.87253505,2.024215e+12,-0.00077660,96.946,1.462,8.521751e+11,2.266151e+03,5.666981e+21,24.390,6.904,2.624,119.263008
2013.10.29_21:48:00_TAI,54.0,1.211369e+21,37.573,150.208,148.470,73.281,0.66600901,2.172706e+12,0.00220780,102.618,4.338,6.788053e+11,2.320234e+03,6.054898e+21,24.887,7.786,1.624,117.652672
2013.10.29_22:00:00_TAI,54.2,1.187462e+21,36.567,149.877,148.236,75.597,0.46620026,2.040473e+12,-0.00128752,97.107,2.424,5.096687e+11,2.377141e+03,5.944534e+21,24.973,7.700,2.661,116.606964
2013.10.29_22:12:00_TAI,54.4,1.250954e+21,36.716,150.727,148.922,74.985,0.86642969,2.134027e+12,-0.00026694,100.971,0.530,8.916463e+11,2.324646e+03,6.125070e+21,25.340,9.425,2.311,115.085800
2013.10.29_22:24:00_TAI,54.6,1.250499e+21,36.954,151.662,150.643,75.074,0.64565080,2.149532e+12,-0.00129815,103.027,2.526,6.517274e+11,2.345010e+03,6.060385e+21,24.838,9.096,2.461,115.328232
2013.10.29_22:36:00_TAI,54.8,1.218433e+21,38.717,149.192,146.986,74.699,0.42985237,2.107882e+12,0.00097780,98.502,1.916,4.370277e+11,2.338692e+03,6.087535e+21,26.346,11.990,2.239,114.281441
2013.10.29_22:48:00_TAI,55.0,1.239215e+21,37.875,151.672,149.720,75.935,0.37533140,2.128802e+12,-0.00250885,102.690,4.870,7.267862e+11,2.444941e+03,6.302408e+21,26.222,10.974,2.247,114.861717
2013.10.29_23:00:00_TAI,55.2,1.243380e+21,39.759,142.446,140.563,72.521,0.17977735,2.211828e+12,-0.00109917,103.569,2.239,3.250410e+11,2.375687e+03,6.426768e+21,27.774,13.648,2.671,115.435562
2013.10.29_23:12:00_TAI,55.4,1.272964e+21,38.669,144.455,143.228,74.808,0.60734290,2.251862e+12,-0.00059266,105.402,1.222,6.496531e+11,2.392703e+03,6.552243e+21,27.327,13.579,2.278,113.319000
2013.10.29_23:24:00_TAI,55.6,1.280037e+21,39.948,143.718,142.997,73.144,0.27312866,2.249551e+12,-0.00112699,104.928,2.377,4.239713e+11,2.388256e+03,6.689136e+21,26.843,13.229,2.747,115.934425
2013.10.29_23:36:00_TAI,55.8,1.288361e+21,40.893,139.658,139.111,71.799,-0.16285089,2.260293e+12,-0.00185359,105.382,3.996,6.554934e+11,2.330097e+03,6.671681e+21,27.742,14.239,2.459,115.390549
2013.10.29_23:48:00_TAI,56.0,1.318785e+21,39.663,142.596,142.490,73.521,0.05661860,2.334683e+12,-0.00053819,109.772,1.153,5.775378e+11,2.365876e+03,6.733282e+21,27.342,12.506,2.460,114.854790
2013.10.30_00:00:00_TAI,56.2,1.296252e+21,38.538,145.559,145.756,72.633,0.05743665,2.267771e+12,-0.00027286,108.787,0.555,3.887571e+11,2.445215e+03,6.601872e+21,26.535,9.838,2.459,114.728485
2013.10.30_00:12:00_TAI,56.4,1.279459e+21,38.571,149.961,148.842,76.662,0.21285442,2.256834e+12,0.00144313,109.039,2.885,2.207488e+11,2.505250e+03,6.650838e+21,26.061,10.355,2.566,114.225182
2013.10.30_00:24:00_TAI,56.6,1.288644e+21,38.473,148.121,147.406,74.916,0.52386159,2.217880e+12,-0.00194749,110.209,3.926,5.479220e+11,2.491055e+03,6.669393e+21,26.804,11.855,2.564,115.254219
2013.10.30_00:36:00_TAI,56.8,1.282012e+21,36.958,154.634,153.881,79.313,0.32886645,2.226732e+12,-0.00245374,110.146,4.755,7.264550e+11,2.548710e+03,6.559740e+21,24.851,7.843,2.953,114.674049
2013.10.30_00:48:00_TAI,57.0,1.264405e+21,38.000,148.187,147.615,76.018,0.35256693,2.108881e+12,-0.00201048,102.322,3.930,3.576164e+11,2.560857e+03,6.648820e+21,25.695,9.309,3.001,116.498611
2013.10.30_01:00:00_TAI,57.2,1.294105e+21,37.786,151.183,151.252,75.009,0.38531455,2.212335e+12,-0.00484859,107.663,9.755,1.057239e+12,2.550338e+03,6.814568e+21,25.485,9.095,2.970,115.295639
2013.10.30_01:12:00_TAI,57.4,1.247876e+21,37.918,146.517,147.527,73.289,0.48031017,2.069174e+12,-0.00389849,100.337,7.583,8.721091e+11,2.461631e+03,6.358506e+21,25.253,8.072,2.632,116.985847
2013.10.30_01:24:00_TAI,57.6,1.264652e+21,38.330,144.193,144.312,71.696,0.09859091,2.157528e+12,-0.00349063,101.720,7.016,6.108779e+11,2.484512e+03,6.632080e+21,26.209,10.697,2.408,117.334061
2013.10.30_01:36:00_TAI,57.8,1.251096e+21,38.511,139.340,137.967,69.345,0.48403126,2.103740e+12,-0.00370635,99.814,7.465,6.665499e+11,2.453840e+03,6.563239e+21,26.528,11.122,2.402,116.056259
2013.10.30_01:48:00_TAI,58.0,1.220458e+21,38.669,140.512,139.832,68.627,0.49463302,1.998003e+12,-0.00133776,95.584,2.603,4.994543e+11,2.420137e+03,6.254539e+21,26.975,11.819,2.717,116.773094
2013.10.30_02:00:00_TAI,58.2,1.257384e+21,37.362,143.257,140.475,70.439,0.43317255,2.158734e+12,-0.00249068,101.641,5.039,6.811921e+11,2.449061e+03,6.579729e+21,26.630,10.133,2.793,117.126663
2013.10.30_02:12:00_TAI,58.4,1.241226e+21,41.133,132.760,130.939,66.300,0.54987812,2.229948e+12,-0.00160644,102.185,3.465,6.157471e+11,2.488428e+03,7.131635e+21,30.283,18.072,2.796,117.001236
2013.10.30_02:24:00_TAI,58.6,1.259115e+21,38.743,139.683,135.976,69.672,0.33853433,2.320975e+12,0.00045900,102.745,0.988,3.782144e+11,2.342719e+03,6.698489e+21,28.217,12.680,2.783,113.487099
2013.10.30_02:36:00_TAI,58.8,1.297552e+21,41.097,136.977,134.629,67.591,0.53522897,2.277491e+12,-0.00327209,107.853,7.215,7.999209e+11,2.448133e+03,7.168960e+21,28.990,14.649,0.000,111.928253
2013.10.30_02:48:00_TAI,59.0,1.305488e+21,39.451,135.497,132.571,67.072,0.89070761,2.257731e+12,-0.00232692,106.511,5.163,1.026106e+12,2.392074e+03,7.052452e+21,29.179,13.784,2.377,112.187103
2013.10.30_03:00:00_TAI,59.2,1.296967e+21,37.692,141.620,138.484,69.012,0.75741470,2.167844e+12,-0.00205615,104.571,4.291,8.202872e+11,2.463846e+03,6.828864e+21,26.443,9.487,2.441,111.280708
2013.10.30_03:12:00_TAI,59.4,1.316949e+21,39.922,142.201,140.006,70.166,0.57107592,2.240411e+12,-0.00108894,109.679,2.336,6.356768e+11,2.502230e+03,7.127990e+21,27.348,12.448,2.435,112.328598
2013.10.30_03:24:00_TAI,59.6,1.329631e+21,38.830,147.470,144.324,73.234,1.01278830,2.380007e+12,-0.00258339,117.265,5.472,1.113178e+12,2.591629e+03,7.289726e+21,27.521,12.087,2.436,110.498474
2013.10.30_03:36:00_TAI,59.8,1.330368e+21,39.920,146.974,145.423,72.366,0.56600684,2.364499e+12,-0.00140164,116.968,3.016,6.321041e+11,2.563064e+03,7.325112e+21,27.917,13.476,2.660,112.563683
2013.10.30_03:48:00_TAI,60.0,1.343678e+21,40.894,145.639,144.237,71.616,0.88258266,2.416666e+12,-0.00476731,118.295,10.421,1.084555e+12,2.556129e+03,7.424106e+21,28.539,15.592,2.670,111.141716
2013.10.30_04:00:00_TAI,60.2,1.352735e+21,42.077,146.034,144.216,73.515,0.91501868,2.606342e+12,-0.00738472,128.095,16.586,1.672311e+12,2.683495e+03,8.004295e+21,29.118,16.518,2.798,111.304047
2013.10.30_04:12:00_TAI,60.4,1.290208e+21,41.700,145.377,143.871,72.116,1.32282627,2.397748e+12,-0.00624893,116.716,13.379,1.469789e+12,2.644079e+03,7.518021e+21,30.626,17.375,2.721,108.949547
2013.10.30_04:24:00_TAI,60.6,1.333070e+21,39.911,147.573,145.908,70.993,1.03163660,2.457726e+12,-0.00281777,119.261,6.199,1.226257e+12,2.470102e+03,7.216889e+21,29.016,15.545,2.562,109.109444
2013.10.30_04:36:00_TAI,60.8,1.346159e+21,40.423,142.327,141.274,70.415,0.90431201,2.457691e+12,-0.00341855,118.387,7.634,1.061574e+12,2.446739e+03,7.255861e+21,27.962,14.151,2.390,109.512123
2013.10.30_04:48:00_TAI,61.0,1.321230e+21,38.605,149.006,147.982,73.238,1.10048997,2.429340e+12,-0.00579449,121.929,12.082,1.344608e+12,2.484719e+03,6.880116e+21,26.184,10.695,0.000,110.513054
2013.10.30_05:00:00_TAI,61.2,1.284405e+21,37.470,154.141,154.255,75.568,0.58164626,2.281087e+12,-0.00624493,117.756,12.046,1.289304e+12,2.574219e+03,6.598046e+21,25.246,9.016,0.000,109.657288
2013.10.30_05:12:00_TAI,61.4,1.307718e+21,35.965,162.551,164.066,75.095,0.84669369,2.258614e+12,-0.00267636,122.148,5.040,8.581248e+11,2.606944e+03,6.519203e+21,24.386,8.444,1.884,111.267220
2013.10.30_05:24:00_TAI,61.6,1.277111e+21,36.355,161.184,162.923,75.507,1.03337848,2.325186e+12,-0.00187902,123.091,3.454,9.862434e+11,2.556581e+03,6.243868e+21,24.469,8.265,2.460,113.020584
2013.10.30_05:36:00_TAI,61.8,1.275087e+21,34.556,162.437,163.771,76.275,0.25700614,2.212012e+12,0.00087534,119.547,1.576,3.539341e+11,2.558898e+03,6.120392e+21,24.375,8.440,2.324,113.930779
2013.10.30_05:48:00_TAI,62.0,1.282129e+21,37.030,159.818,162.781,76.970,1.01018357,2.258692e+12,-0.00165995,123.816,3.068,9.688207e+11,2.656004e+03,6.518434e+21,25.369,8.983,2.662,114.008804
2013.10.30_06:24:00_TAI,62.6,1.259972e+21,35.958,158.678,160.102,79.145,1.02255833,2.066997e+12,0.00356165,114.876,6.350,9.461796e+11,2.687439e+03,6.363594e+21,24.770,8.581,2.772,118.872940
2013.10.30_06:36:00_TAI,62.8,1.255578e+21,35.722,159.959,159.939,82.375,0.43949157,2.054791e+12,0.00023792,112.831,0.425,5.744036e+11,2.685327e+03,6.369292e+21,24.489,7.223,2.660,116.705528
2013.10.30_06:48:00_TAI,63.0,1.270791e+21,37.278,157.612,157.478,78.690,0.60014242,2.184326e+12,0.00012149,116.008,0.229,5.864507e+11,2.712933e+03,6.784253e+21,25.479,8.550,2.522,118.608330
2013.10.30_07:00:00_TAI,63.2,1.243871e+21,37.981,154.023,153.272,77.895,1.30628014,2.092799e+12,-0.00350813,107.357,6.543,1.264263e+12,2.693000e+03,6.670028e+21,25.942,9.437,2.049,121.200005
2013.10.30_07:12:00_TAI,63.4,1.265694e+21,38.378,155.644,154.028,78.261,0.77983916,2.177275e+12,-0.00155295,111.672,3.000,7.818605e+11,2.720692e+03,6.980702e+21,26.346,10.352,2.455,120.943680
2013.10.30_07:24:00_TAI,63.6,1.312204e+21,36.979,159.442,156.844,79.875,0.64679122,2.277833e+12,-0.00350415,115.238,6.921,6.628919e+11,2.731909e+03,7.165488e+21,25.416,8.759,2.457,120.131226
2013.10.30_07:36:00_TAI,63.8,1.303986e+21,38.032,155.329,151.998,78.985,0.66791016,2.260077e+12,-0.00482817,114.372,9.714,7.912055e+11,2.710601e+03,7.242791e+21,26.284,10.040,0.000,120.304199
2013.10.30_07:48:00_TAI,64.0,1.303502e+21,37.917,153.941,150.585,77.633,0.99374819,2.371081e+12,-0.00370090,116.770,7.579,1.056100e+12,2.705599e+03,7.358780e+21,26.743,11.035,2.789,117.063072
2013.10.30_08:00:00_TAI,64.2,1.250955e+21,37.509,151.274,147.826,75.985,1.11124241,2.118886e+12,-0.00354227,107.941,6.904,1.123860e+12,2.679769e+03,6.936202e+21,26.642,10.980,1.868,117.420593
2013.10.30_08:12:00_TAI,64.4,1.232105e+21,36.986,155.223,151.667,78.931,0.79454142,2.019139e+12,-0.00260222,104.204,4.858,7.697414e+11,2.709870e+03,6.719009e+21,25.437,9.159,2.191,116.890327
2013.10.30_08:24:00_TAI,64.6,1.258516e+21,36.594,153.302,149.092,77.687,0.77651983,2.161321e+12,-0.00219003,107.246,4.299,7.909498e+11,2.655582e+03,6.922973e+21,25.679,8.864,2.191,117.020401
2013.10.30_08:36:00_TAI,64.8,1.259701e+21,35.389,152.252,148.318,77.372,0.94512326,2.200267e+12,-0.00548650,110.984,10.644,9.513878e+11,2.569453e+03,6.619954e+21,24.894,6.804,2.197,118.407936
2013.10.30_08:48:00_TAI,65.0,1.215434e+21,34.919,154.147,149.762,77.205,1.03988779,2.038048e+12,-0.00535877,104.221,9.892,9.960398e+11,2.593481e+03,6.358100e+21,24.654,6.176,2.193,119.428322
2013.10.30_09:00:00_TAI,65.2,1.267921e+21,37.051,145.236,141.329,72.019,0.78907394,2.124368e+12,-0.00292643,102.033,6.178,8.642812e+11,2.341551e+03,6.564540e+21,26.228,9.427,0.000,119.647354
2013.10.30_09:12:00_TAI,65.4,1.255132e+21,35.416,151.684,148.030,76.932,0.62190121,2.171600e+12,-0.00348708,103.958,6.901,6.385671e+11,2.419198e+03,6.358136e+21,24.708,7.125,0.000,118.749619
2013.10.30_09:24:00_TAI,65.6,1.281376e+21,35.175,150.380,146.901,74.919,0.65419507,2.209397e+12,-0.00355449,106.788,7.145,6.822329e+11,2.370991e+03,6.329050e+21,24.532,6.567,1.937,118.490326
2013.10.30_09:36:00_TAI,65.8,1.260855e+21,36.285,146.396,143.062,72.237,0.89665759,2.121365e+12,-0.00483373,101.025,9.788,9.420424e+11,2.349557e+03,6.318637e+21,25.158,7.951,2.170,116.456749
2013.10.30_09:48:00_TAI,66.0,1.258300e+21,36.517,142.470,138.999,70.543,1.08680308,2.073747e+12,-0.00295812,94.763,6.058,1.154752e+12,2.332095e+03,6.342911e+21,25.533,9.521,1.782,115.555878
2013.10.30_10:00:00_TAI,66.2,1.269572e+21,36.687,146.954,145.605,72.212,1.21664166,2.149406e+12,-0.00586518,100.981,11.871,1.277527e+12,2.351533e+03,6.320830e+21,25.037,7.955,0.000,117.795189
2013.10.30_10:12:00_TAI,66.4,1.255265e+21,36.650,149.818,147.652,74.149,1.12497830,2.206893e+12,-0.00443587,103.012,8.894,1.170157e+12,2.320288e+03,6.178297e+21,25.168,8.429,1.820,118.769638
2013.10.30_10:24:00_TAI,66.6,1.221304e+21,35.096,151.995,149.675,74.754,0.82366222,2.091860e+12,-0.00319206,99.228,6.043,8.088606e+11,2.317099e+03,5.825158e+21,24.206,7.501,1.842,117.951202
2013.10.30_10:36:00_TAI,66.8,1.298647e+21,35.826,150.763,148.928,73.247,1.01402617,2.221240e+12,-0.00650567,104.806,13.350,1.081078e+12,2.181115e+03,5.946753e+21,24.384,8.622,2.131,119.211014
2013.10.30_10:48:00_TAI,67.0,1.332834e+21,35.734,146.572,144.928,71.773,0.50804764,2.343965e+12,-0.00437509,108.613,9.389,7.471516e+11,2.140573e+03,6.100594e+21,24.900,9.506,2.355,120.566826
2013.10.30_11:00:00_TAI,67.2,1.344339e+21,34.841,149.225,148.329,70.921,0.68460476,2.342213e+12,-0.00683353,110.409,14.617,1.296124e+12,2.148499e+03,6.103210e+21,24.006,7.340,2.527,116.988235
2013.10.30_11:12:00_TAI,67.4,1.349161e+21,34.840,152.350,150.634,72.496,0.83558923,2.354325e+12,-0.00390599,111.206,8.371,9.288394e+11,2.192277e+03,6.239216e+21,24.524,8.773,2.528,117.719154
2013.10.30_11:24:00_TAI,67.6,1.347001e+21,34.701,150.104,148.383,73.007,0.66119283,2.456240e+12,-0.00484135,115.362,10.365,1.083827e+12,2.129426e+03,6.054689e+21,23.991,7.240,2.680,117.809982
2013.10.30_11:36:00_TAI,67.8,1.342681e+21,36.710,145.891,143.989,71.173,0.34989527,2.476833e+12,-0.00490654,114.957,10.691,9.510081e+11,2.207713e+03,6.388697e+21,26.094,10.234,2.519,117.140625
2013.10.30_11:48:00_TAI,68.0,1.388821e+21,35.702,148.891,146.294,71.897,0.13998815,2.663044e+12,-0.00254347,118.123,5.797,4.458180e+11,2.093796e+03,6.337108e+21,26.206,11.233,2.567,115.729309
2013.10.30_12:00:00_TAI,68.2,1.414665e+21,37.111,149.374,149.287,71.395,0.35884637,2.735133e+12,-0.00291250,123.815,6.792,4.684766e+11,2.216578e+03,6.864742e+21,28.501,13.465,2.567,113.971909
2013.10.30_12:12:00_TAI,68.4,1.396990e+21,35.554,152.401,151.279,73.426,0.11427025,2.782229e+12,-0.00119402,122.453,2.777,3.374346e+11,2.077967e+03,6.421662e+21,26.719,12.333,2.939,114.897942
2013.10.30_12:24:00_TAI,68.6,1.368617e+21,36.122,153.224,153.221,72.976,0.18260287,2.522215e+12,-0.00209228,116.657,4.582,5.450659e+11,2.191265e+03,6.373111e+21,24.839,8.950,2.872,114.561562
2013.10.30_12:36:00_TAI,68.8,1.385022e+21,35.625,152.721,153.350,72.320,0.26498526,2.621538e+12,-0.00527790,121.196,11.727,8.663036e+11,2.153793e+03,6.355659e+21,25.254,9.361,2.863,117.113647
2013.10.30_12:48:00_TAI,69.0,1.343800e+21,35.330,152.774,150.863,72.561,0.49168661,2.501425e+12,-0.00307306,111.635,6.665,7.043925e+11,2.165676e+03,6.238289e+21,25.995,10.696,2.954,114.885674
2013.10.30_13:00:00_TAI,69.2,1.326730e+21,36.616,151.807,150.851,71.236,0.38063115,2.391989e+12,-0.00528956,111.767,11.357,9.922848e+11,2.150607e+03,6.132051e+21,25.179,9.967,2.989,113.504120
2013.10.30_13:12:00_TAI,69.4,1.389126e+21,34.663,153.530,152.570,71.423,0.23424691,2.471379e+12,-0.00541461,118.085,11.826,1.108801e+12,2.187341e+03,6.344272e+21,24.166,7.234,2.996,115.178238
2013.10.30_13:24:00_TAI,69.6,1.383450e+21,35.347,150.724,149.529,70.843,0.06532267,2.435689e+12,-0.00561564,116.761,12.332,8.912975e+11,2.174479e+03,6.341618e+21,24.116,7.741,2.906,119.189178
2013.10.30_13:36:00_TAI,69.8,1.425105e+21,34.832,152.123,150.870,71.617,0.34249753,2.485664e+12,-0.00486619,118.133,10.968,8.729020e+11,2.115452e+03,6.332420e+21,23.267,5.679,2.969,117.997864
2013.10.30_13:48:00_TAI,70.0,1.391651e+21,35.441,150.430,149.396,71.907,0.58359164,2.399442e+12,-0.00587766,114.162,12.919,8.506848e+11,2.185715e+03,6.380189e+21,23.776,6.278,2.961,118.794647
2013.10.30_14:00:00_TAI,70.2,1.411678e+21,35.270,150.389,149.193,71.528,0.82166547,2.330518e+12,-0.00753522,112.320,16.743,1.005257e+12,2.138015e+03,6.311938e+21,23.777,6.388,2.909,118.177376
2013.10.30_14:12:00_TAI,70.4,1.401882e+21,35.921,151.174,150.062,73.179,0.80727834,2.335802e+12,-0.00689445,112.386,15.251,9.258758e+11,2.174330e+03,6.387385e+21,23.429,6.374,2.730,113.923790
2013.10.30_14:24:00_TAI,70.6,1.441259e+21,35.526,152.477,150.358,73.942,0.47916836,2.469449e+12,-0.00773976,118.701,17.631,1.084866e+12,2.201912e+03,6.661412e+21,23.897,7.112,2.769,113.794762
2013.10.30_14:36:00_TAI,70.8,1.410412e+21,34.830,153.480,151.432,74.557,0.28482762,2.353320e+12,-0.00695238,113.708,15.316,9.458079e+11,2.219284e+03,6.492917e+21,23.983,6.400,2.838,114.023125
2013.10.30_14:48:00_TAI,71.0,1.426023e+21,35.961,154.320,152.624,74.453,0.28858376,2.524833e+12,-0.00799026,121.177,18.194,8.742095e+11,2.235273e+03,6.759369e+21,24.260,7.202,2.896,112.700897
2013.10.30_15:00:00_TAI,71.2,1.390116e+21,34.541,161.119,159.543,77.650,0.33326614,2.490126e+12,-0.00936593,121.260,19.753,1.045151e+12,2.325604e+03,6.513657e+21,22.959,4.789,2.836,114.597618
2013.10.30_15:12:00_TAI,71.4,1.374514e+21,35.203,162.873,160.084,78.780,0.52119315,2.411781e+12,-0.00828337,120.563,17.113,7.107765e+11,2.411687e+03,6.617040e+21,23.557,5.227,2.663,111.958038
2013.10.30_15:24:00_TAI,71.6,1.390492e+21,35.419,164.579,161.824,78.880,0.27820510,2.421530e+12,-0.00804729,122.347,16.875,7.279544e+11,2.415797e+03,6.727771e+21,23.656,5.055,2.660,110.159920
2013.10.30_15:36:00_TAI,71.8,1.334116e+21,35.428,162.729,159.015,79.333,0.37138978,2.287213e+12,-0.00704362,114.683,14.327,6.787001e+11,2.416412e+03,6.527314e+21,23.659,4.523,2.757,110.973244
2013.10.30_15:48:00_TAI,72.0,1.325590e+21,35.433,159.054,156.385,76.255,0.05984733,2.235838e+12,-0.00800729,112.637,16.135,9.585121e+11,2.324199e+03,6.219577e+21,23.861,5.509,2.554,109.204231
2013.10.30_16:00:00_TAI,72.2,1.299750e+21,34.982,165.008,161.563,79.382,0.20951521,2.159379e+12,-0.00709744,107.751,13.613,7.759184e+11,2.412977e+03,6.146307e+21,23.160,4.223,2.389,108.776726
2013.10.30_16:12:00_TAI,72.4,1.331171e+21,33.545,169.586,166.183,80.810,0.53546506,2.179414e+12,-0.00780253,110.496,14.887,8.137009e+11,2.501038e+03,6.337403e+21,23.072,3.669,2.675,106.307137
2013.10.30_16:24:00_TAI,72.6,1.258733e+21,35.088,166.079,163.365,79.405,0.56509703,2.084302e+12,-0.00813502,104.513,14.944,7.811477e+11,2.427634e+03,5.922495e+21,23.724,4.954,2.735,108.825584
2013.10.30_16:36:00_TAI,72.8,1.221429e+21,34.197,166.322,164.859,79.731,0.60740501,2.021514e+12,-0.00540586,102.877,9.449,7.210222e+11,2.460062e+03,5.710840e+21,22.969,4.805,2.735,107.831490
2013.10.30_16:48:00_TAI,73.0,1.237856e+21,33.852,160.986,159.328,76.758,0.58903438,2.093677e+12,-0.00549013,105.768,9.899,7.123706e+11,2.352367e+03,5.632659e+21,23.052,4.659,2.638,108.853172
2013.10.30_17:24:00_TAI,73.6,1.240489e+21,32.320,162.682,163.208,75.082,-0.02053136,2.005431e+12,-0.00494150,105.580,8.623,4.624228e+11,2.282889e+03,5.290451e+21,22.180,4.011,2.512,108.265327
2013.10.30_17:36:00_TAI,73.8,1.258554e+21,33.090,160.720,161.352,73.994,-0.08336075,2.118058e+12,-0.00359408,107.083,6.556,4.479528e+11,2.230980e+03,5.404220e+21,22.722,4.441,2.673,106.688812
2013.10.30_17:48:00_TAI,74.0,1.236703e+21,33.551,156.523,157.192,70.077,0.35393167,2.077647e+12,-0.00398379,103.895,7.235,4.106731e+11,2.174092e+03,5.243321e+21,23.839,7.269,2.732,106.946838
2013.10.30_18:24:00_TAI,74.6,1.287547e+21,34.519,156.394,156.081,70.266,0.46418151,2.317898e+12,-0.00661298,113.397,13.233,6.961969e+11,2.260617e+03,6.007401e+21,24.703,8.846,2.681,106.463585
2013.10.30_18:36:00_TAI,74.8,1.377169e+21,35.752,149.617,149.319,67.153,0.63562018,2.626247e+12,-0.00640944,117.525,14.761,1.173617e+12,2.108445e+03,6.448651e+21,26.287,11.594,2.532,107.081322
2013.10.30_18:48:00_TAI,75.0,1.331734e+21,36.003,151.215,149.755,69.302,0.52238387,2.545711e+12,-0.00463267,113.525,10.447,7.930686e+11,2.113192e+03,6.328460e+21,26.075,10.421,2.600,105.133789
2013.10.30_19:00:00_TAI,75.2,1.329508e+21,36.030,153.558,152.090,69.027,0.53865868,2.545898e+12,-0.00453742,116.477,10.050,8.519386e+11,2.146368e+03,6.313796e+21,25.627,9.436,2.738,107.817436
2013.10.30_19:12:00_TAI,75.4,1.357922e+21,35.123,148.940,145.978,66.906,0.41228634,2.628148e+12,-0.00384437,117.963,8.954,6.119177e+11,2.020013e+03,6.247931e+21,25.702,9.790,2.690,112.393600
